ID,Data,Cliente,Produto,Categoria,Quantidade,Preço,Estado
5256,2025-09-04,João Souza,Jaqueta,Roupas,3,274.6,RJ
5257,2023-11-07,Mariana Alves,Jaqueta,Roupas,1,228.56,PR
5258,2024-09-27,João Souza,Camiseta,Roupas,3,40.06,RJ
5259,2021-06-17,Carlos Pereira,Shampoo,Eletrônicos,2,19.83,
5260,2020-05-30,Carlos Pereira,Shampoo,Eletrônicos,2,17.44,SP
5261,2020-09-02,Maria Oliveira,Perfume,Beleza,3,189.87,
5262,2024-09-22,Ana Silva,Perfume,Beleza,4,209.0,
5263,2023-07-11,Ana Silva,Panela,Casa,2,122.03,PR
5264,2023-07-27,Desconhecido,Cortina,Casa,5,196.11,MG
5265,2024-10-12,Maria Oliveira,Calça Jeans,Roupas,1,91.77,BA
5266,2024-10-07,Mariana Alves,Perfume,Beleza,2,225.25,BA
5267,2025-06-17,Maria Oliveira,Vassoura,Casa,3,21.5,PR
5268,2024-12-08,Desconhecido,Perfume,Beleza,4,228.36,BA
5269,2021-08-26,Desconhecido,Jaqueta,Roupas,3,320.72,SP
5270,2024-02-19,Maria Oliveira,Perfume,Beleza,2,213.29,SP
5271,2020-10-04,Desconhecido,Laptop A,Eletrônicos,3,3765.14,RS
5272,2022-08-06,Desconhecido,Laptop A,Eletrônicos,2,3623.75,BA
5273,2024-09-27,Ana Silva,Calça Jeans,Roupas,1,123.38,
5274,2025-05-24,Mariana Alves,Cortina,Casa,4,170.11,SP
5275,2021-09-29,Maria Oliveira,Perfume,Eletrônicos,2,210.52,SP
5276,2022-06-04,Mariana Alves,Cortina,Casa,3,238.9,SP
5277,2023-06-16,Maria Oliveira,Panela,Casa,2,113.2,RJ
5278,2021-01-04,Carlos Pereira,Cortina,Casa,2,167.97,SP
5279,2022-05-12,Maria Oliveira,Camiseta,Roupas,2,48.36,SP
5280,2022-02-08,Mariana Alves,Calça Jeans,Roupas,132,124.28,SP
5281,2020-03-09,Desconhecido,Jaqueta,Roupas,3,262.56,BA
5282,2022-07-13,Ana Silva,Vassoura,Casa,2,24.23,PR
5283,2024-07-22,Maria Oliveira,Cortina,Casa,1,220.27,RJ
5284,2021-01-26,Ana Silva,Calça Jeans,Roupas,3,130.45,SP
5285,2025-09-01,Ana Silva,Carregador Y,Eletrônicos,2,36.94,BA
5286,2024-03-11,Maria Oliveira,Cortina,Casa,4,186.5,BA
5287,2020-11-17,João Souza,Perfume,Beleza,4,174.27,PR
5288,2021-11-18,Carlos Pereira,Vassoura,Casa,3,30.23,MG
5289,2023-11-08,Mariana Alves,Cortina,Casa,3,231.08,RS
5290,2020-11-07,Mariana Alves,Cortina,Casa,4,159.68,MG
5291,2021-03-29,Carlos Pereira,Jaqueta,Roupas,2,299.79,SP
5292,2022-05-31,Ana Silva,Shampoo,Beleza,2,24.06,RJ
5293,2021-01-10,Desconhecido,Shampoo,Eletrônicos,370,19.4,BA
5294,2020-09-23,Carlos Pereira,Calça Jeans,Roupas,130,117.2,SP
5295,2021-12-09,João Souza,Carregador Y,Eletrônicos,7,39.56,PR
5296,2025-03-12,Ana Silva,Shampoo,Beleza,3,18.7,SP
5297,2020-09-16,João Souza,Panela,Casa,3,120.4,RJ
5298,2021-01-06,Maria Oliveira,Panela,Casa,2,119.81,RJ
5299,2022-10-18,Maria Oliveira,Perfume,Beleza,1,222.63,MG
5300,2022-03-12,Ana Silva,Camiseta,Roupas,109,48.39,SP
5301,2022-02-16,Maria Oliveira,Camiseta,Roupas,2,52.46,BA
5302,2024-12-11,Desconhecido,Fone X,Eletrônicos,3,136.77,PR
5303,2024-07-26,Mariana Alves,Cortina,Casa,4,198.02,PR
5304,2023-07-05,Carlos Pereira,Vassoura,Casa,3,23.85,
5305,2024-11-05,Desconhecido,Calça Jeans,Roupas,4,112.3,RJ
5306,2021-05-05,Mariana Alves,Shampoo,Beleza,2,23.52,SP
5307,2024-07-23,Maria Oliveira,Fone X,Eletrônicos,2,147.63,MG
5308,2023-06-10,Mariana Alves,Fone X,Eletrônicos,3,171.84,MG
5309,2021-04-03,Desconhecido,Vassoura,Casa,4,26.05,PR
5310,2021-01-17,Ana Silva,Vassoura,Casa,3,29.4,SP
5311,2021-10-17,João Souza,Smartwatch Z,Eletrônicos,2,807.69,BA
5312,2021-02-08,Mariana Alves,Laptop A,Eletrônicos,3,3765.14,PR
5313,2020-08-12,Maria Oliveira,Perfume,Beleza,1,209.22,SP
5314,2024-09-04,João Souza,Shampoo,Eletrônicos,6,18.86,PR
5315,2023-01-14,Mariana Alves,Fone X,Eletrônicos,3,151.07,SP
5316,2023-11-15,João Souza,Perfume,Beleza,1,234.62,BA
5317,2021-06-14,Mariana Alves,Perfume,Beleza,3,203.71,SP
5318,2022-04-04,João Souza,Shampoo,Eletrônicos,2,20.09,PR
5319,2025-03-12,Mariana Alves,Jaqueta,Roupas,5,276.3,BA
5320,2021-06-11,João Souza,Cortina,Casa,1,200.48,SP
5321,2021-08-15,Ana Silva,Calça Jeans,Roupas,2,120.99,SP
5322,2020-07-02,Desconhecido,Vassoura,Casa,3,29.85,SP
5323,2021-08-26,Ana Silva,Panela,Casa,5,104.94,RJ
5324,2020-04-27,João Souza,Camiseta,Roupas,106,46.34,MG
5325,2024-01-08,Carlos Pereira,Calça Jeans,Roupas,5,133.56,RS
5326,2024-06-22,Ana Silva,Shampoo,Beleza,3,18.15,RJ
5327,2020-12-07,Carlos Pereira,Vassoura,Casa,2,24.14,RJ
5328,2022-04-16,Ana Silva,Cortina,Casa,2,210.68,PR
5329,2023-12-22,João Souza,Jaqueta,Roupas,1,292.69,BA
5330,2025-08-07,Desconhecido,Cortina,Casa,3,192.34,MG
5331,2022-08-31,João Souza,Vassoura,Casa,4,31.06,SP
5332,2024-09-02,João Souza,Shampoo,Beleza,5,20.46,SP
5333,2021-02-04,Mariana Alves,Panela,Casa,4,122.94,RJ
5334,2025-05-28,Desconhecido,Panela,Casa,2,113.86,RS
5335,2020-03-04,Mariana Alves,Shampoo,Eletrônicos,3,19.76,MG
5336,2021-05-11,Mariana Alves,Perfume,Beleza,1,238.7,RS
5337,2022-10-04,Desconhecido,Perfume,Beleza,3,232.01,RJ
5338,2020-10-27,Maria Oliveira,Vassoura,Casa,3,25.51,RS
5339,2020-07-14,João Souza,Calça Jeans,Roupas,6,113.93,SP
5340,2022-09-07,Ana Silva,Cortina,Casa,1,210.52,RJ
5341,2020-08-18,Desconhecido,Camiseta,Roupas,3,45.29,PR
5342,2024-01-06,Ana Silva,Cortina,Casa,2,172.98,
5343,2025-09-22,Desconhecido,Vassoura,Casa,2,23.2,RS
5344,2024-08-22,Carlos Pereira,Shampoo,Beleza,3,22.11,PR
5345,2021-11-14,Desconhecido,Shampoo,Beleza,2,23.81,
5346,2021-10-12,Desconhecido,Panela,Casa,3,120.4,RS
5347,2021-03-29,João Souza,Calça Jeans,Roupas,1,140.93,RJ
5348,2020-06-19,Mariana Alves,Cortina,Casa,4,176.11,MG
5349,2023-05-05,Carlos Pereira,Vassoura,Casa,3,26.24,BA
5350,2025-08-19,Mariana Alves,Cortina,Casa,3,239.01,MG
5351,2022-06-15,Maria Oliveira,Jaqueta,Roupas,77,289.28,MG
5352,2025-04-29,João Souza,Laptop A,Eletrônicos,2,3446.37,MG
5353,2022-04-01,Carlos Pereira,Calça Jeans,Roupas,5,113.0,PR
5354,2023-09-12,Mariana Alves,Perfume,Beleza,2,222.57,RJ
5355,2025-02-16,Ana Silva,Shampoo,Beleza,2,20.04,RS
5356,2023-07-04,Desconhecido,Smartwatch Z,Eletrônicos,4,789.58,BA
5357,2023-08-16,Desconhecido,Shampoo,Beleza,3,21.57,RS
5358,2025-12-07,Maria Oliveira,Camiseta,Roupas,2,40.91,RJ
5359,2024-07-22,Maria Oliveira,Carregador Y,Eletrônicos,3,37.67,RS
5360,2024-11-20,Ana Silva,Perfume,Beleza,4,258.16,BA
5361,2024-10-14,Desconhecido,Shampoo,Eletrônicos,1,18.86,PR
5362,2022-04-26,Desconhecido,Panela,Casa,3,120.84,SP
5363,2021-03-27,João Souza,Shampoo,Eletrônicos,3,19.84,RS
5364,2023-02-09,Desconhecido,Shampoo,Beleza,3,21.29,SP
5365,2023-02-24,João Souza,Cortina,Casa,4,182.45,RS
5366,2022-05-30,Desconhecido,Shampoo,Beleza,2,18.42,BA
5367,2024-11-04,Mariana Alves,Perfume,Eletrônicos,4,245.93,MG
5368,2020-07-20,Desconhecido,Panela,Casa,2,145.39,RJ
5369,2020-02-03,João Souza,Jaqueta,Roupas,3,285.85,SP
5370,2020-10-21,João Souza,Vassoura,Casa,3,25.27,RJ
5371,2024-03-14,Carlos Pereira,Panela,Casa,3,111.31,MG
5372,2023-08-29,Maria Oliveira,Panela,Casa,2,117.6,MG
5373,2022-09-30,Carlos Pereira,Perfume,Eletrônicos,2,235.34,BA
5374,2022-12-30,Desconhecido,Smartwatch Z,Eletrônicos,5,820.34,SP
5375,2020-07-15,Desconhecido,Calça Jeans,Roupas,3,129.36,RS
5376,2023-05-09,Ana Silva,Shampoo,Beleza,4,17.15,RS
5377,2023-11-30,Carlos Pereira,Shampoo,Beleza,3,19.59,RS
5378,2025-08-15,Desconhecido,Shampoo,Eletrônicos,2,17.68,SP
5379,2024-01-03,Desconhecido,Shampoo,Beleza,109,19.77,BA
5380,2022-10-04,Desconhecido,Cortina,Casa,2,195.94,MG
5381,2023-08-03,Ana Silva,Smartwatch Z,Eletrônicos,4,879.66,SP
5382,2024-09-03,João Souza,Perfume,Beleza,437,211.09,MG
5383,2025-05-10,Maria Oliveira,Panela,Casa,5,124.27,BA
5384,2020-01-04,Maria Oliveira,Fone X,Eletrônicos,4,179.78,PR
5385,2025-08-29,Carlos Pereira,Cortina,Casa,5,212.29,MG
5386,2020-10-07,Mariana Alves,Perfume,Beleza,4,235.8,RJ
5387,2021-01-28,Mariana Alves,Carregador Y,Eletrônicos,1,33.56,RJ
5388,2021-02-14,Maria Oliveira,Shampoo,Beleza,1,20.49,BA
5389,2022-09-28,Desconhecido,Perfume,Beleza,3,187.51,RJ
5390,2024-07-12,Carlos Pereira,Calça Jeans,Roupas,3,120.67,RS
5391,2023-07-31,Carlos Pereira,Perfume,Eletrônicos,3,219.81,MG
5392,2023-05-26,Desconhecido,Jaqueta,Roupas,5,287.26,
5393,2023-06-07,Carlos Pereira,Cortina,Casa,3,205.14,PR
5394,2025-07-10,Maria Oliveira,Vassoura,Casa,5,29.25,SP
5395,2021-07-30,Mariana Alves,Jaqueta,Roupas,4,294.69,
5396,2020-08-08,Carlos Pereira,Calça Jeans,Roupas,3,125.57,
5397,2021-04-06,João Souza,Jaqueta,Roupas,3,283.73,BA
5398,2025-03-26,Ana Silva,Shampoo,Beleza,1,20.88,SP
5399,2021-05-19,Desconhecido,Calça Jeans,Roupas,3,114.2,BA
5400,2022-07-25,Mariana Alves,Camiseta,Roupas,2,57.42,PR
5401,2020-10-20,Desconhecido,Cortina,Casa,2,187.61,SP
5402,2021-12-09,Maria Oliveira,Vassoura,Casa,3,24.16,MG
5403,2024-07-01,Ana Silva,Calça Jeans,Roupas,227,104.43,RJ
5404,2025-06-21,Ana Silva,Vassoura,Casa,5,21.75,MG
5405,2024-12-03,João Souza,Perfume,Beleza,3,239.46,SP
5406,2022-08-31,Mariana Alves,Calça Jeans,Roupas,2,124.97,MG
5407,2020-03-13,Carlos Pereira,Perfume,Beleza,1,207.84,
5408,2025-06-21,Mariana Alves,Smartwatch Z,Eletrônicos,3,959.69,MG
5409,2020-06-30,Mariana Alves,Jaqueta,Roupas,4,299.52,PR
5410,2021-04-26,Carlos Pereira,Laptop A,Eletrônicos,2,3765.14,RJ
5411,2023-05-21,Ana Silva,Camiseta,Roupas,6,49.53,BA
5412,2021-02-20,Carlos Pereira,Perfume,Beleza,3,244.55,PR
5413,2021-01-28,Desconhecido,Vassoura,Casa,1,26.45,PR
5414,2025-06-26,Maria Oliveira,Carregador Y,Eletrônicos,312,40.85,RS
5415,2023-08-01,Ana Silva,Vassoura,Casa,86,25.47,RJ
5416,2025-08-07,Maria Oliveira,Panela,Casa,2,122.17,SP
5417,2025-03-05,João Souza,Perfume,Beleza,2,218.41,SP
5418,2020-03-20,Carlos Pereira,Jaqueta,Roupas,3,321.05,PR
5419,2020-05-07,Ana Silva,Vassoura,Casa,437,24.34,SP
5420,2024-04-18,Mariana Alves,Perfume,Beleza,3,219.5,PR
5421,2020-05-16,Mariana Alves,Vassoura,Casa,3,25.03,PR
5422,2021-12-30,Maria Oliveira,Shampoo,Beleza,2,21.79,MG
5423,2021-10-01,Desconhecido,Jaqueta,Roupas,1,252.17,RS
5424,2022-08-26,Carlos Pereira,Vassoura,Casa,2,27.37,RJ
5425,2023-12-16,Carlos Pereira,Panela,Casa,2,132.56,MG
5426,2023-12-29,Ana Silva,Panela,Casa,2,108.53,BA
5427,2021-06-08,Mariana Alves,Panela,Casa,2,105.33,RJ
5428,2020-12-15,João Souza,Camiseta,Roupas,3,42.81,RS
5429,2022-03-05,Ana Silva,Camiseta,Roupas,4,46.73,SP
5430,2025-04-01,João Souza,Vassoura,Casa,3,26.86,RJ
5431,2022-07-17,Carlos Pereira,Shampoo,Beleza,3,20.4,MG
5432,2025-05-19,Carlos Pereira,Carregador Y,Eletrônicos,254,44.86,BA
5433,2020-04-01,Desconhecido,Shampoo,Beleza,286,19.21,PR
5434,2020-07-30,Desconhecido,Calça Jeans,Roupas,3,129.84,RS
5435,2024-11-24,Mariana Alves,Smartwatch Z,Eletrônicos,5,937.03,
5436,2020-04-13,Maria Oliveira,Smartwatch Z,Eletrônicos,4,688.61,RJ
5437,2025-04-12,Desconhecido,Laptop A,Eletrônicos,337,3485.69,BA
5438,2024-05-17,Mariana Alves,Fone X,Eletrônicos,4,124.16,RS
5439,2021-06-01,João Souza,Fone X,Eletrônicos,3,146.8,RJ
5440,2021-11-12,João Souza,Panela,Casa,2,125.68,SP
5441,2025-06-26,Maria Oliveira,Perfume,Beleza,1,208.92,MG
5442,2023-07-28,Maria Oliveira,Perfume,Beleza,4,227.78,MG
5443,2024-03-04,João Souza,Jaqueta,Roupas,3,284.72,
5444,2023-07-22,Maria Oliveira,Fone X,Eletrônicos,7,130.87,BA
5445,2021-02-03,Ana Silva,Calça Jeans,Roupas,4,124.42,BA
5446,2022-02-07,Desconhecido,Camiseta,Roupas,3,52.79,SP
5447,2022-04-24,Desconhecido,Shampoo,Beleza,2,19.98,BA
5448,2024-10-22,Ana Silva,Cortina,Casa,4,206.18,
5449,2025-07-27,Maria Oliveira,Vassoura,Casa,166,27.46,SP
5450,2021-11-10,Ana Silva,Jaqueta,Roupas,4,265.97,BA
5451,2022-09-25,João Souza,Calça Jeans,Roupas,334,120.89,SP
5452,2021-02-03,João Souza,Panela,Casa,1,97.28,BA
5453,2022-04-28,Ana Silva,Camiseta,Roupas,109,45.11,BA
5454,2025-05-26,Maria Oliveira,Cortina,Casa,1,211.6,SP
5455,2020-02-13,Desconhecido,Perfume,Beleza,4,201.16,MG
5456,2021-03-20,Carlos Pereira,Panela,Casa,3,112.29,RS
5457,2024-03-08,Carlos Pereira,Vassoura,Casa,158,24.84,BA
5458,2020-09-26,João Souza,Smartwatch Z,Eletrônicos,4,779.69,SP
5459,2020-06-20,Mariana Alves,Vassoura,Casa,2,26.78,MG
5460,2020-07-21,Ana Silva,Cortina,Casa,2,176.93,
5461,2022-06-29,João Souza,Shampoo,Beleza,2,20.05,MG
5462,2023-05-03,Carlos Pereira,Jaqueta,Roupas,3,285.86,MG
5463,2025-03-28,Ana Silva,Shampoo,Beleza,4,20.38,MG
5464,2020-05-31,Desconhecido,Shampoo,Beleza,4,19.01,PR
5465,2020-03-24,Maria Oliveira,Shampoo,Beleza,5,23.29,PR
5466,2025-06-15,João Souza,Camiseta,Roupas,5,37.22,MG
5467,2021-04-13,Desconhecido,Shampoo,Eletrônicos,2,23.08,BA
5468,2020-10-10,Mariana Alves,Shampoo,Beleza,4,20.25,RJ
5469,2024-06-14,Mariana Alves,Cortina,Casa,1,180.28,SP
5470,2025-03-08,João Souza,Carregador Y,Eletrônicos,3,42.43,RJ
5471,2020-10-01,Desconhecido,Vassoura,Casa,3,25.72,SP
5472,2023-10-28,Carlos Pereira,Shampoo,Eletrônicos,4,19.97,SP
5473,2021-08-04,Mariana Alves,Perfume,Eletrônicos,98,218.32,MG
5474,2023-02-05,João Souza,Shampoo,Beleza,3,18.96,RJ
5475,2024-02-16,Mariana Alves,Camiseta,Roupas,3,38.22,PR
5476,2020-12-04,Carlos Pereira,Calça Jeans,Roupas,2,132.39,RJ
5477,2023-08-29,Carlos Pereira,Calça Jeans,Roupas,2,120.91,RJ
5478,2024-03-25,Desconhecido,Camiseta,Roupas,6,41.98,SP
5479,2021-10-29,Maria Oliveira,Shampoo,Eletrônicos,2,20.84,SP
5480,2022-09-28,Ana Silva,Perfume,Beleza,1,232.84,MG
5481,2025-05-29,João Souza,Jaqueta,Roupas,2,272.72,BA
5482,2021-02-13,Carlos Pereira,Smartwatch Z,Eletrônicos,3,856.53,RS
5483,2020-04-19,Ana Silva,Calça Jeans,Roupas,2,118.42,BA
5484,2025-01-24,Mariana Alves,Camiseta,Roupas,2,37.11,SP
5485,2022-04-11,Ana Silva,Camiseta,Roupas,4,47.53,MG
5486,2022-11-03,Desconhecido,Perfume,Beleza,2,247.49,RJ
5487,2022-06-09,Carlos Pereira,Cortina,Casa,2,194.61,SP
5488,2025-01-31,Carlos Pereira,Vassoura,Casa,1,26.27,MG
5489,2020-09-05,Carlos Pereira,Camiseta,Roupas,4,38.83,RJ
5490,2023-08-22,Desconhecido,Shampoo,Beleza,5,19.87,
5491,2020-11-23,João Souza,Shampoo,Eletrônicos,3,19.51,RJ
5492,2021-12-26,Mariana Alves,Vassoura,Casa,3,24.56,
5493,2025-01-22,Carlos Pereira,Calça Jeans,Roupas,1,142.94,SP
5494,2020-01-02,Mariana Alves,Jaqueta,Roupas,399,325.62,
5495,2020-06-25,Desconhecido,Vassoura,Casa,3,25.39,RS
5496,2022-06-08,Mariana Alves,Carregador Y,Eletrônicos,4,37.53,MG
5497,2020-03-21,Maria Oliveira,Smartwatch Z,Eletrônicos,3,757.12,SP
5498,2025-02-06,Mariana Alves,Calça Jeans,Roupas,4,118.71,MG
5499,2021-04-25,Ana Silva,Perfume,Eletrônicos,2,227.33,PR
5500,2025-04-20,Maria Oliveira,Cortina,Casa,3,205.07,RJ
5501,2023-09-12,Maria Oliveira,Panela,Casa,2,132.68,BA
5502,2025-02-10,João Souza,Vassoura,Casa,3,25.58,PR
5503,2022-05-10,Mariana Alves,Calça Jeans,Roupas,2,149.34,PR
5504,2020-04-11,Mariana Alves,Perfume,Eletrônicos,3,200.5,PR
5505,2024-04-06,Desconhecido,Panela,Casa,6,134.01,
5506,2024-12-11,Desconhecido,Shampoo,Beleza,3,18.72,
5507,2024-07-28,João Souza,Panela,Casa,3,106.97,MG
5508,2025-05-05,Mariana Alves,Cortina,Casa,1,194.25,BA
5509,2024-12-03,Carlos Pereira,Shampoo,Eletrônicos,1,20.56,PR
5510,2024-07-22,Carlos Pereira,Calça Jeans,Roupas,4,115.88,BA
5511,2022-01-22,Ana Silva,Shampoo,Beleza,4,17.15,SP
5512,2024-11-28,Maria Oliveira,Laptop A,Eletrônicos,3,3130.76,BA
5513,2024-09-14,João Souza,Shampoo,Beleza,3,17.15,MG
5514,2021-11-18,João Souza,Laptop A,Eletrônicos,4,3724.23,RJ
5515,2022-09-17,João Souza,Jaqueta,Roupas,3,331.34,PR
5516,2022-07-30,Maria Oliveira,Panela,Casa,3,91.33,RS
5517,2024-07-01,Carlos Pereira,Perfume,Beleza,3,212.54,RS
5518,2022-07-17,Carlos Pereira,Perfume,Beleza,2,184.5,PR
5519,2021-06-18,Maria Oliveira,Vassoura,Casa,3,23.08,MG
5520,2023-08-16,Mariana Alves,Camiseta,Roupas,2,45.14,SP
5521,2025-09-02,João Souza,Vassoura,Casa,6,26.04,
5522,2020-07-17,Carlos Pereira,Calça Jeans,Roupas,3,123.05,BA
5523,2023-10-09,Mariana Alves,Cortina,Casa,4,220.3,RJ
5524,2021-03-12,Mariana Alves,Shampoo,Beleza,2,21.13,RJ
5525,2021-11-13,Maria Oliveira,Camiseta,Roupas,3,47.49,BA
5526,2020-01-27,João Souza,Cortina,Casa,1,225.14,RS
5527,2023-05-24,Maria Oliveira,Camiseta,Roupas,2,46.83,BA
5528,2024-03-10,Mariana Alves,Panela,Casa,4,114.37,PR
5529,2022-01-09,João Souza,Shampoo,Beleza,3,19.26,SP
5530,2021-05-16,Ana Silva,Panela,Casa,198,123.14,SP
5531,2023-08-28,Carlos Pereira,Jaqueta,Roupas,4,292.74,RS
5532,2021-06-23,Mariana Alves,Cortina,Casa,5,179.47,SP
5533,2025-07-28,Desconhecido,Carregador Y,Eletrônicos,1,34.12,RS
5534,2021-10-07,Mariana Alves,Calça Jeans,Roupas,5,118.58,SP
5535,2021-08-04,Desconhecido,Perfume,Beleza,4,231.1,RJ
5536,2023-05-15,Carlos Pereira,Shampoo,Eletrônicos,3,20.73,RJ
5537,2022-01-18,Carlos Pereira,Shampoo,Eletrônicos,2,17.36,MG
5538,2020-11-17,João Souza,Cortina,Casa,3,220.83,RJ
5539,2023-10-18,João Souza,Shampoo,Eletrônicos,1,18.12,PR
5540,2021-10-14,Ana Silva,Cortina,Casa,4,209.09,RJ
5541,2024-02-10,Ana Silva,Cortina,Casa,3,173.55,BA
5542,2025-08-02,Desconhecido,Fone X,Eletrônicos,4,141.35,
5543,2023-07-01,Carlos Pereira,Smartwatch Z,Eletrônicos,4,822.69,MG
5544,2020-03-14,Maria Oliveira,Smartwatch Z,Eletrônicos,2,773.84,PR
5545,2025-01-06,Maria Oliveira,Fone X,Eletrônicos,69,131.17,RJ
5546,2024-06-19,Carlos Pereira,Cortina,Casa,4,211.09,RJ
5547,2022-02-11,Ana Silva,Perfume,Beleza,3,205.08,BA
5548,2025-07-14,João Souza,Panela,Casa,2,97.27,MG
5549,2020-12-02,Ana Silva,Carregador Y,Eletrônicos,2,42.76,MG
5550,2024-12-29,João Souza,Smartwatch Z,Eletrônicos,2,767.47,BA
5551,2020-11-05,Desconhecido,Perfume,Beleza,3,272.52,BA
5552,2021-12-02,Ana Silva,Carregador Y,Eletrônicos,3,38.71,SP
5553,2021-03-13,Carlos Pereira,Perfume,Beleza,5,227.55,PR
5554,2021-06-25,Mariana Alves,Carregador Y,Eletrônicos,3,40.92,SP
5555,2021-06-19,Ana Silva,Panela,Casa,4,131.31,BA
5556,2023-12-16,João Souza,Jaqueta,Roupas,1,286.61,SP
5557,2025-01-17,Maria Oliveira,Shampoo,Beleza,3,18.03,RS
5558,2025-05-06,Mariana Alves,Fone X,Eletrônicos,5,162.8,MG
5559,2024-03-03,Ana Silva,Smartwatch Z,Eletrônicos,1,854.2,
5560,2022-05-14,Ana Silva,Jaqueta,Roupas,4,282.35,SP
5561,2020-03-20,Maria Oliveira,Cortina,Casa,4,228.92,RS
5562,2021-03-29,João Souza,Jaqueta,Roupas,1,287.22,RS
5563,2025-03-30,Mariana Alves,Panela,Casa,2,126.59,MG
5564,2021-06-17,Mariana Alves,Laptop A,Eletrônicos,3,3757.83,RS
5565,2020-10-14,Maria Oliveira,Perfume,Beleza,1,209.59,RS
5566,2025-01-15,Desconhecido,Vassoura,Casa,2,22.22,RS
5567,2025-03-03,João Souza,Calça Jeans,Roupas,3,109.75,RJ
5568,2023-06-06,Desconhecido,Calça Jeans,Roupas,2,120.63,PR
5569,2025-09-03,João Souza,Perfume,Beleza,3,201.39,MG
5570,2025-05-05,Maria Oliveira,Vassoura,Casa,6,25.0,
5571,2023-06-13,Mariana Alves,Shampoo,Beleza,3,22.38,
5572,2021-10-03,João Souza,Jaqueta,Roupas,3,296.74,PR
5573,2020-03-17,João Souza,Calça Jeans,Roupas,2,112.28,PR
5574,2024-09-11,Desconhecido,Shampoo,Eletrônicos,2,17.56,PR
5575,2023-03-21,Mariana Alves,Smartwatch Z,Eletrônicos,4,786.12,RS
5576,2023-12-22,João Souza,Cortina,Casa,4,219.01,SP
5577,2023-03-25,Carlos Pereira,Vassoura,Casa,4,22.71,RS
5578,2021-07-20,Maria Oliveira,Jaqueta,Roupas,4,259.93,SP
5579,2020-05-15,Carlos Pereira,Shampoo,Beleza,2,17.15,SP
5580,2020-12-12,Desconhecido,Shampoo,Eletrônicos,4,19.35,PR
5581,2023-09-22,Carlos Pereira,Camiseta,Roupas,6,52.03,RS
5582,2021-10-04,João Souza,Smartwatch Z,Eletrônicos,1,770.42,RJ
5583,2020-09-26,Carlos Pereira,Calça Jeans,Roupas,4,113.09,PR
5584,2020-02-22,Desconhecido,Carregador Y,Eletrônicos,304,40.82,SP
5585,2022-07-01,Maria Oliveira,Perfume,Beleza,3,242.49,BA
5586,2023-06-08,João Souza,Shampoo,Beleza,4,18.95,
5587,2023-08-16,Desconhecido,Vassoura,Casa,1,23.69,BA
5588,2025-05-06,Maria Oliveira,Jaqueta,Roupas,4,329.15,SP
5589,2021-11-22,Carlos Pereira,Carregador Y,Eletrônicos,2,34.85,BA
5590,2022-08-25,Maria Oliveira,Shampoo,Eletrônicos,4,19.55,RS
5591,2022-04-10,Mariana Alves,Shampoo,Beleza,1,17.44,PR
5592,2020-06-04,Carlos Pereira,Calça Jeans,Roupas,3,136.93,MG
5593,2020-10-03,Maria Oliveira,Smartwatch Z,Eletrônicos,4,839.24,BA
5594,2025-06-25,Desconhecido,Calça Jeans,Roupas,1,118.67,RJ
5595,2020-08-03,João Souza,Shampoo,Beleza,2,21.52,SP
5596,2024-06-28,Mariana Alves,Fone X,Eletrônicos,3,159.77,RS
5597,2024-08-11,Maria Oliveira,Jaqueta,Roupas,3,302.85,RJ
5598,2022-03-15,João Souza,Perfume,Beleza,2,204.77,PR
5599,2020-03-19,Maria Oliveira,Jaqueta,Roupas,1,238.61,RS
5600,2022-01-20,João Souza,Cortina,Casa,3,3765.14,BA
5601,2022-06-30,Carlos Pereira,Camiseta,Roupas,3,45.44,
5602,2025-09-23,João Souza,Camiseta,Roupas,5,48.1,BA
5603,2022-08-10,Maria Oliveira,Jaqueta,Roupas,2,257.59,
5604,2022-05-02,João Souza,Calça Jeans,Roupas,4,132.79,RJ
5605,2021-02-19,João Souza,Calça Jeans,Roupas,2,130.15,RJ
5606,2020-03-29,João Souza,Panela,Casa,2,142.31,SP
5607,2022-09-17,Maria Oliveira,Perfume,Eletrônicos,5,197.63,SP
5608,2024-06-25,João Souza,Camiseta,Roupas,5,41.81,MG
5609,2021-01-27,Carlos Pereira,Carregador Y,Eletrônicos,3,47.46,MG
5610,2023-08-21,Ana Silva,Perfume,Beleza,1,217.71,PR
5611,2020-08-02,João Souza,Carregador Y,Eletrônicos,4,39.81,MG
5612,2024-05-29,Ana Silva,Laptop A,Eletrônicos,3,3711.03,MG
5613,2024-03-04,João Souza,Camiseta,Roupas,3,44.28,BA
5614,2020-05-25,Mariana Alves,Fone X,Eletrônicos,3,137.34,
5615,2022-10-18,Ana Silva,Jaqueta,Roupas,2,264.48,RS
5616,2022-07-03,Mariana Alves,Camiseta,Roupas,4,36.95,PR
5617,2025-04-10,Maria Oliveira,Cortina,Casa,3,191.69,MG
5618,2025-07-25,Carlos Pereira,Panela,Casa,3,133.3,SP
5619,2021-06-22,Carlos Pereira,Camiseta,Roupas,1,45.82,
5620,2024-10-29,Desconhecido,Panela,Casa,3,124.23,
5621,2020-10-31,Desconhecido,Panela,Casa,3,113.56,MG
5622,2021-06-22,Ana Silva,Cortina,Casa,1,188.32,SP
5623,2023-07-04,Maria Oliveira,Fone X,Eletrônicos,2,181.82,MG
