Data Abertura,Data Fechamento,Tempo Resposta (s),ID Usuario,ID Suporte,ID Problema,Status,Chave_ID_Problema,Chave_ID_Suporte,Chave_ID_Usuario,Dias_Resolucao,Problema,Nome Suporte,Sexo,Data de Nascimento,Nome Usuario,Sexo_Usuario,Data de Nascimento_Usuario,Data de inscrição
2018-10-03,2018-10-05,00:06:21,226,264,18,Aguardando resposta do usuário,18,264,226,2,Falha no Word,Suporte sem cadastro (ID 264),,,Juliana Rodrigues,F,1993-04-01 00:00:00,2019-10-28 00:00:00
2018-10-03,2018-10-04,00:06:23,319,142,10,Encerrado,10,142,319,1,Alterar perfil de usuário,Suporte sem cadastro (ID 142),,,Matheus de Souza Fróes,M,1988-11-24 00:00:00,2019-04-16 00:00:00
2018-10-03,2018-10-04,00:07:21,212,271,8,Encerrado,8,271,212,1,Renovação de contrato,Suporte sem cadastro (ID 271),,,José Guimarães,M,1998-08-19 00:00:00,2017-05-01 00:00:00
2018-10-03,2018-10-03,00:04:22,314,143,17,Encerrado,17,143,314,0,Falha no Excel,Suporte sem cadastro (ID 143),,,Maryanna Ferraz,F,1997-06-17 00:00:00,2018-01-17 00:00:00
2018-10-03,2018-10-03,00:11:21,436,180,11,Encerrado,11,180,436,0,Dúvidas/Outros,Suporte sem cadastro (ID 180),,,Vinícius Lencastre,M,1988-03-28 00:00:00,2017-03-10 00:00:00
2018-10-03,2018-10-05,00:05:14,349,117,7,Encerrado,7,117,349,2,Excluir usuário,Suporte sem cadastro (ID 117),,,Patricia Vieira Branco de Matos,F,1987-10-04 00:00:00,2018-08-30 00:00:00
2018-10-03,2018-10-03,00:08:59,137,78,12,Encerrado,12,78,137,0,Emitir certificado,Suporte sem cadastro (ID 78),,,Fernanda Santo,F,1984-04-25 00:00:00,2019-01-10 00:00:00
2018-10-03,2018-10-03,00:13:55,146,87,13,Encerrado,13,87,146,0,Sugestões/Outros,Suporte sem cadastro (ID 87),,,Frederico Vidal,M,1983-10-30 00:00:00,2019-12-05 00:00:00
2018-10-03,2018-10-05,00:06:04,255,194,1,Encerrado,1,194,255,2,Conexão lenta,Suporte sem cadastro (ID 194),,,Lucas Brum Pereira,M,1996-03-20 00:00:00,2019-10-05 00:00:00
2018-10-03,2018-10-10,00:09:40,385,157,12,Cancelado,12,157,385,7,Emitir certificado,Suporte sem cadastro (ID 157),,,Rafaela de Godoy,F,1991-07-27 00:00:00,2017-08-20 00:00:00
2018-10-03,2018-10-03,00:11:21,286,208,5,Encerrado,5,208,286,0,Problema com pagamento,Suporte sem cadastro (ID 208),,,Manuela Tavares,F,1993-05-30 00:00:00,2018-08-06 00:00:00
2018-10-04,2018-10-04,00:09:55,193,416,6,Encerrado,6,416,193,0,Recursos não disponíveis,Suporte sem cadastro (ID 416),,,Joana Guimarães,F,1995-07-28 00:00:00,2019-09-17 00:00:00
2018-10-04,2018-10-04,00:13:33,240,190,11,Encerrado,11,190,240,0,Dúvidas/Outros,Suporte sem cadastro (ID 190),,,Leonardo Valença Castro,M,1995-08-25 00:00:00,2018-10-20 00:00:00
2018-10-04,2018-10-07,00:02:19,77,96,13,Encerrado,13,96,77,3,Sugestões/Outros,Suporte sem cadastro (ID 96),,,Carlos Mota,M,1994-05-06 00:00:00,2018-11-03 00:00:00
2018-10-04,2018-10-05,00:04:46,386,131,20,Encerrado,20,131,386,1,Áudio,Suporte sem cadastro (ID 131),,,Rafaella Sarmento e Silva,F,1992-02-03 00:00:00,2017-04-10 00:00:00
2018-10-04,2018-10-05,00:08:28,408,52,20,Encerrado,20,52,408,1,Áudio,Suporte sem cadastro (ID 52),,,Rodrigo Funcke,M,1988-03-02 00:00:00,2019-01-06 00:00:00
2018-10-04,2018-10-04,00:04:34,41,18,12,Encerrado,12,18,41,0,Emitir certificado,Flávio Barbosa,M,1994-07-23 00:00:00,Beatriz Machado Araujo,F,1989-09-27 00:00:00,2018-07-23 00:00:00
2018-10-04,2018-10-04,00:14:50,42,274,2,Encerrado,2,274,42,0,Problema com login,Suporte sem cadastro (ID 274),,,Beatriz Rodrigues,F,1984-03-17 00:00:00,2017-01-02 00:00:00
2018-10-04,2018-10-04,00:09:56,366,120,12,Encerrado,12,120,366,0,Emitir certificado,Suporte sem cadastro (ID 120),,,Pedro Fontes,M,1997-04-28 00:00:00,2018-02-09 00:00:00
2018-10-04,2018-10-05,00:05:55,291,14,6,Encerrado,6,14,291,1,Recursos não disponíveis,Daniel Garcia,M,2000-04-02 00:00:00,Marcelo Monnerat,M,1988-01-20 00:00:00,2019-05-05 00:00:00
2018-10-04,2018-10-09,00:06:04,123,194,1,Encerrado,1,194,123,5,Conexão lenta,Suporte sem cadastro (ID 194),,,Elaine de Aragao,F,1996-04-13 00:00:00,2019-12-17 00:00:00
2018-10-04,2018-10-13,00:03:50,210,150,11,Cancelado,11,150,210,9,Dúvidas/Outros,Suporte sem cadastro (ID 150),,,José Cardeman,M,1996-06-13 00:00:00,2017-02-15 00:00:00
2018-10-04,2018-10-06,00:03:06,366,114,2,Cancelado,2,114,366,2,Problema com login,Suporte sem cadastro (ID 114),,,Pedro Fontes,M,1997-04-28 00:00:00,2018-02-09 00:00:00
2018-10-04,2018-10-05,00:05:08,333,288,21,Encerrado,21,288,333,1,Imagem,Suporte sem cadastro (ID 288),,,Natalia Indelicato,F,1984-04-11 00:00:00,2017-11-24 00:00:00
2018-10-05,2018-10-06,00:01:59,112,318,4,Aguardando resposta do usuário,4,318,112,1,Prazo expirado antes do tempo,Suporte sem cadastro (ID 318),,,Diego Limp,M,1981-08-02 00:00:00,2018-01-24 00:00:00
2018-10-05,2018-10-05,00:05:45,71,69,1,Encerrado,1,69,71,0,Conexão lenta,Suporte sem cadastro (ID 69),,,Caio Stellet,M,1985-08-29 00:00:00,2018-04-20 00:00:00
2018-10-05,2018-10-08,00:09:26,433,142,11,Encerrado,11,142,433,3,Dúvidas/Outros,Suporte sem cadastro (ID 142),,,Victor Fonseca,M,1986-01-04 00:00:00,2017-12-10 00:00:00
2018-10-05,2018-10-05,00:05:14,435,74,10,Encerrado,10,74,435,0,Alterar perfil de usuário,Suporte sem cadastro (ID 74),,,Vinicius Freitas,M,1984-05-07 00:00:00,2017-09-12 00:00:00
2018-10-05,2018-10-07,00:05:30,254,58,6,Cancelado,6,58,254,2,Recursos não disponíveis,Suporte sem cadastro (ID 58),,,Lucas Bach,M,1998-11-26 00:00:00,2017-11-28 00:00:00
2018-10-05,2018-10-06,00:07:57,93,117,10,Cancelado,10,117,93,1,Alterar perfil de usuário,Suporte sem cadastro (ID 117),,,Caroline Valente de Figueiredo,F,1992-11-09 00:00:00,2017-07-16 00:00:00
2018-10-05,2018-10-08,00:05:08,46,450,12,Encerrado,12,450,46,3,Emitir certificado,Suporte sem cadastro (ID 450),,,Bernardo Essaber,M,1984-08-14 00:00:00,2019-11-28 00:00:00
2018-10-05,2018-10-06,00:02:02,128,17,11,Cancelado,11,17,128,1,Dúvidas/Outros,Eric Amante,M,1998-08-05 00:00:00,Fabio Melo Eiras,M,1997-07-26 00:00:00,2017-11-27 00:00:00
2018-10-06,2018-10-06,00:02:37,254,51,2,Encerrado,2,51,254,0,Problema com login,Suporte sem cadastro (ID 51),,,Lucas Bach,M,1998-11-26 00:00:00,2017-11-28 00:00:00
2018-10-06,2018-10-09,00:04:12,403,93,12,Encerrado,12,93,403,3,Emitir certificado,Suporte sem cadastro (ID 93),,,Roberto Suzano,M,1981-10-02 00:00:00,2019-05-07 00:00:00
2018-10-06,2018-10-09,00:03:15,341,156,7,Encerrado,7,156,341,3,Excluir usuário,Suporte sem cadastro (ID 156),,,Nicolas Conceição Leite,M,1993-03-08 00:00:00,2019-03-23 00:00:00
2018-10-06,2018-10-07,00:03:01,122,218,1,Encerrado,1,218,122,1,Conexão lenta,Suporte sem cadastro (ID 218),,,Eduardo Ramos,M,1996-05-13 00:00:00,2017-08-16 00:00:00
2018-10-06,2018-10-06,00:08:22,220,116,5,Encerrado,5,116,220,0,Problema com pagamento,Suporte sem cadastro (ID 116),,,Júlia de Oliveira,F,1995-04-14 00:00:00,2017-03-21 00:00:00
2018-10-07,2018-10-12,00:08:15,128,87,6,Encerrado,6,87,128,5,Recursos não disponíveis,Suporte sem cadastro (ID 87),,,Fabio Melo Eiras,M,1997-07-26 00:00:00,2017-11-27 00:00:00
2018-10-07,2018-10-07,00:03:44,114,133,7,Cancelado,7,133,114,0,Excluir usuário,Suporte sem cadastro (ID 133),,,Ébio Velucci,M,1987-05-25 00:00:00,2018-02-20 00:00:00
2018-10-07,2018-10-11,00:08:16,138,64,12,Encerrado,12,64,138,4,Emitir certificado,Suporte sem cadastro (ID 64),,,Filipe Tabet,M,1988-12-07 00:00:00,2018-03-14 00:00:00
2018-10-07,2018-10-10,00:03:15,331,305,10,Encerrado,10,305,331,3,Alterar perfil de usuário,Suporte sem cadastro (ID 305),,,Mylena Pinheiro Mariano,F,1993-08-06 00:00:00,2019-12-07 00:00:00
2018-10-07,2018-10-08,00:03:48,32,143,17,Encerrado,17,143,32,1,Falha no Excel,Suporte sem cadastro (ID 143),,,Arthur Vaz,M,1995-12-01 00:00:00,2019-08-23 00:00:00
2018-10-07,2018-10-08,00:03:49,184,45,17,Encerrado,17,45,184,1,Falha no Excel,Suporte sem cadastro (ID 45),,,Isabella de Azevedo Alves,F,1993-02-12 00:00:00,2019-05-28 00:00:00
2018-10-07,2018-10-07,00:04:47,190,113,20,Encerrado,20,113,190,0,Áudio,Suporte sem cadastro (ID 113),,,Jaqueline Rimolo de Menezes,F,1984-11-21 00:00:00,2017-11-27 00:00:00
2018-10-07,2018-10-07,00:04:24,167,3,21,Encerrado,21,3,167,0,Imagem,Amanda Pessanha,F,1992-10-11 00:00:00,Guilherme Lander Regasso,M,1995-08-15 00:00:00,2019-02-03 00:00:00
2018-10-07,2018-10-08,00:05:27,21,24,9,Cancelado,9,24,21,1,Tempo de resposta,Jeferson Pinheiro Mariano,M,1995-09-13 00:00:00,Ana Sabino de Azevedo Duarte silva,F,1994-09-06 00:00:00,2018-12-31 00:00:00
2018-10-07,2018-10-08,00:05:11,140,60,20,Encerrado,20,60,140,1,Áudio,Suporte sem cadastro (ID 60),,,Flávia Jordao,F,1996-06-02 00:00:00,2018-04-10 00:00:00
2018-10-07,2018-10-07,00:10:47,41,163,6,Encerrado,6,163,41,0,Recursos não disponíveis,Suporte sem cadastro (ID 163),,,Beatriz Machado Araujo,F,1989-09-27 00:00:00,2018-07-23 00:00:00
2018-10-07,2018-10-11,00:04:59,209,19,9,Encerrado,9,19,209,4,Tempo de resposta,Gabriel Viana,M,1982-07-01 00:00:00,João Suzano,M,2000-03-13 00:00:00,2019-12-06 00:00:00
2018-10-07,2018-10-12,00:05:24,393,75,5,Cancelado,5,75,393,5,Problema com pagamento,Suporte sem cadastro (ID 75),,,Raphael Rodrigues,M,1998-01-28 00:00:00,2017-11-06 00:00:00
2018-10-07,2018-10-07,00:07:00,74,17,11,Cancelado,11,17,74,0,Dúvidas/Outros,Eric Amante,M,1998-08-05 00:00:00,Camilla Ferraz,F,2000-01-05 00:00:00,2018-01-18 00:00:00
2018-10-07,2018-10-15,00:07:37,54,134,15,Encerrado,15,134,54,8,Página indisponível,Suporte sem cadastro (ID 134),,,Breno Franklin da Silva,M,1992-11-23 00:00:00,2017-09-29 00:00:00
2018-10-08,2018-10-09,00:05:40,232,185,12,Encerrado,12,185,232,1,Emitir certificado,Suporte sem cadastro (ID 185),,,Lais Cormack,F,1996-01-12 00:00:00,2018-05-31 00:00:00
2018-10-08,2018-10-08,00:05:44,217,221,17,Cancelado,17,221,217,0,Falha no Excel,Suporte sem cadastro (ID 221),,,Julia Andrade Gomes,F,1998-08-07 00:00:00,2017-08-18 00:00:00
2018-10-08,2018-10-10,00:08:04,159,114,2,Encerrado,2,114,159,2,Problema com login,Suporte sem cadastro (ID 114),,,Geam Petraglia da Silva,M,1984-12-02 00:00:00,2018-07-08 00:00:00
2018-10-08,2018-10-09,00:07:51,287,310,12,Encerrado,12,310,287,1,Emitir certificado,Suporte sem cadastro (ID 310),,,Marcello Jorge Montanholi,M,1987-03-31 00:00:00,2019-07-22 00:00:00
2018-10-08,2018-10-08,00:10:37,54,120,9,Cancelado,9,120,54,0,Tempo de resposta,Suporte sem cadastro (ID 120),,,Breno Franklin da Silva,M,1992-11-23 00:00:00,2017-09-29 00:00:00
2018-10-08,2018-10-10,00:05:09,142,155,12,Cancelado,12,155,142,2,Emitir certificado,Suporte sem cadastro (ID 155),,,Flávio Jacques Gamboa Fernandez de Oliveira Netto,M,1995-04-25 00:00:00,2017-04-17 00:00:00
2018-10-08,2018-10-12,00:01:39,193,216,20,Encerrado,20,216,193,4,Áudio,Suporte sem cadastro (ID 216),,,Joana Guimarães,F,1995-07-28 00:00:00,2019-09-17 00:00:00
2018-10-08,2018-10-08,00:18:05,193,96,12,Encerrado,12,96,193,0,Emitir certificado,Suporte sem cadastro (ID 96),,,Joana Guimarães,F,1995-07-28 00:00:00,2019-09-17 00:00:00
2018-10-08,2018-10-11,00:07:40,264,154,13,Encerrado,13,154,264,3,Sugestões/Outros,Suporte sem cadastro (ID 154),,,Luis Azevedo,M,1985-07-21 00:00:00,2019-01-04 00:00:00
2018-10-08,2018-10-09,00:03:35,213,156,15,Encerrado,15,156,213,1,Página indisponível,Suporte sem cadastro (ID 156),,,José Rodrigues Pereira,M,1987-09-15 00:00:00,2018-10-23 00:00:00
2018-10-08,2018-10-08,00:05:49,28,131,15,Encerrado,15,131,28,0,Página indisponível,Suporte sem cadastro (ID 131),,,Andressa Queiroz Israel,F,1993-01-06 00:00:00,2017-11-10 00:00:00
2018-10-09,2018-10-09,00:03:25,346,19,7,Cancelado,7,19,346,0,Excluir usuário,Gabriel Viana,M,1982-07-01 00:00:00,Paloma Albano,F,1999-04-12 00:00:00,2019-06-22 00:00:00
2018-10-09,2018-10-12,00:02:50,36,29,12,Encerrado,12,29,36,3,Emitir certificado,João Monteiro,M,1995-07-20 00:00:00,Bárbara Gonçalves ,F,1987-03-25 00:00:00,2018-10-12 00:00:00
2018-10-09,2018-10-12,00:02:05,165,102,13,Encerrado,13,102,165,3,Sugestões/Outros,Suporte sem cadastro (ID 102),,,Guilherme Delgado,M,1985-11-17 00:00:00,2017-07-15 00:00:00
2018-10-09,2018-10-09,00:01:30,202,21,13,Encerrado,13,21,202,0,Sugestões/Outros,Higor Frossard,M,1990-10-10 00:00:00,João Monteiro,M,1985-05-05 00:00:00,2018-08-13 00:00:00
2018-10-09,2018-10-10,00:13:20,196,120,15,Aguardando resposta do usuário,15,120,196,1,Página indisponível,Suporte sem cadastro (ID 120),,,João de Araújo  ,M,1982-10-13 00:00:00,2018-10-31 00:00:00
2018-10-09,2018-10-10,00:12:35,220,213,12,Encerrado,12,213,220,1,Emitir certificado,Suporte sem cadastro (ID 213),,,Júlia de Oliveira,F,1995-04-14 00:00:00,2017-03-21 00:00:00
2018-10-09,2018-10-09,00:09:57,195,405,13,Encerrado,13,405,195,0,Sugestões/Outros,Suporte sem cadastro (ID 405),,,João Cavalcanti Alves,M,1997-10-06 00:00:00,2019-10-12 00:00:00
2018-10-09,2018-10-10,00:03:35,169,86,6,Encerrado,6,86,169,1,Recursos não disponíveis,Suporte sem cadastro (ID 86),,,Guilherme Nunez,M,1984-09-22 00:00:00,2018-04-06 00:00:00
2018-10-09,2018-10-10,00:02:25,209,207,2,Encerrado,2,207,209,1,Problema com login,Suporte sem cadastro (ID 207),,,João Suzano,M,2000-03-13 00:00:00,2019-12-06 00:00:00
2018-10-09,2018-10-11,00:08:52,153,146,1,Encerrado,1,146,153,2,Conexão lenta,Suporte sem cadastro (ID 146),,,Gabriela Costa,F,1998-05-02 00:00:00,2018-04-10 00:00:00
2018-10-09,2018-10-10,00:03:35,349,142,9,Encerrado,9,142,349,1,Tempo de resposta,Suporte sem cadastro (ID 142),,,Patricia Vieira Branco de Matos,F,1987-10-04 00:00:00,2018-08-30 00:00:00
2018-10-09,2018-10-09,00:02:15,212,151,9,Encerrado,9,151,212,0,Tempo de resposta,Suporte sem cadastro (ID 151),,,José Guimarães,M,1998-08-19 00:00:00,2017-05-01 00:00:00
2018-10-09,2018-10-19,00:04:19,29,301,20,Encerrado,20,301,29,10,Áudio,Suporte sem cadastro (ID 301),,,Ângelo Gois,M,1992-06-27 00:00:00,2019-06-25 00:00:00
2018-10-09,2018-10-10,00:02:55,237,142,8,Cancelado,8,142,237,1,Renovação de contrato,Suporte sem cadastro (ID 142),,,Leandro Tabet,M,1982-07-20 00:00:00,2017-11-22 00:00:00
2018-10-10,2018-10-17,00:02:13,165,67,12,Encerrado,12,67,165,7,Emitir certificado,Suporte sem cadastro (ID 67),,,Guilherme Delgado,M,1985-11-17 00:00:00,2017-07-15 00:00:00
2018-10-10,2018-10-17,00:06:05,39,208,11,Encerrado,11,208,39,7,Dúvidas/Outros,Suporte sem cadastro (ID 208),,,Beatriz Barrozo,F,1997-08-06 00:00:00,2019-05-18 00:00:00
2018-10-10,2018-10-17,00:06:55,177,417,11,Encerrado,11,417,177,7,Dúvidas/Outros,Suporte sem cadastro (ID 417),,,Igor Feijo,M,1991-06-06 00:00:00,2017-07-17 00:00:00
2018-10-10,2018-10-12,00:13:36,90,46,17,Cancelado,17,46,90,2,Falha no Excel,Suporte sem cadastro (ID 46),,,Carolina Racy,F,1984-02-28 00:00:00,2017-07-07 00:00:00
2018-10-10,2018-10-13,00:01:34,23,394,6,Encerrado,6,394,23,3,Recursos não disponíveis,Suporte sem cadastro (ID 394),,,Andre Campos,M,1999-05-10 00:00:00,2019-06-30 00:00:00
2018-10-10,2018-10-15,00:05:41,131,60,1,Encerrado,1,60,131,5,Conexão lenta,Suporte sem cadastro (ID 60),,,Felipe Sousa Melo,M,1996-04-30 00:00:00,2017-07-19 00:00:00
2018-10-10,2018-10-12,00:06:48,357,223,13,Encerrado,13,223,357,2,Sugestões/Outros,Suporte sem cadastro (ID 223),,,Paulo Rodrigues Pereira,M,1991-11-27 00:00:00,2018-01-05 00:00:00
2018-10-10,2018-10-14,00:03:10,159,181,13,Cancelado,13,181,159,4,Sugestões/Outros,Suporte sem cadastro (ID 181),,,Geam Petraglia da Silva,M,1984-12-02 00:00:00,2018-07-08 00:00:00
2018-10-10,2018-10-16,00:04:14,296,357,9,Cancelado,9,357,296,6,Tempo de resposta,Suporte sem cadastro (ID 357),,,Maria Mello,F,1995-12-16 00:00:00,2018-04-01 00:00:00
2018-10-10,2018-10-12,00:01:06,24,20,1,Encerrado,1,20,24,2,Conexão lenta,Giuseppe Fernandes,M,1997-07-16 00:00:00,André dos Santos Pereira Brito,M,1996-03-21 00:00:00,2019-01-05 00:00:00
2018-10-10,2018-10-11,00:05:21,80,115,1,Cancelado,1,115,80,1,Conexão lenta,Suporte sem cadastro (ID 115),,,Carolina Calafate,F,1989-07-04 00:00:00,2018-08-01 00:00:00
2018-10-10,2018-10-15,00:06:38,85,88,13,Encerrado,13,88,85,5,Sugestões/Outros,Suporte sem cadastro (ID 88),,,Carolina Gaspar de Mattos      ,F,1987-08-25 00:00:00,2017-05-23 00:00:00
2018-10-10,2018-10-11,00:01:29,191,135,20,Cancelado,20,135,191,1,Áudio,Suporte sem cadastro (ID 135),,,Jayme Carvalho,M,1995-10-01 00:00:00,2018-10-23 00:00:00
2018-10-11,2018-10-11,00:07:19,100,194,7,Encerrado,7,194,100,0,Excluir usuário,Suporte sem cadastro (ID 194),,,Daniel Alvarenga dos Santos,M,1993-08-03 00:00:00,2019-06-20 00:00:00
2018-10-11,2018-10-12,00:02:40,383,12,17,Encerrado,17,12,383,1,Falha no Excel,Bruna Serva,F,1993-02-25 00:00:00,Rafael Soares dos Santos,M,1989-05-03 00:00:00,2019-10-31 00:00:00
2018-10-11,2018-10-14,00:03:58,359,69,9,Encerrado,9,69,359,3,Tempo de resposta,Suporte sem cadastro (ID 69),,,Pedro Alcoforado,M,1996-04-19 00:00:00,2019-09-10 00:00:00
2018-10-11,2018-10-11,00:06:24,275,298,6,Encerrado,6,298,275,0,Recursos não disponíveis,Suporte sem cadastro (ID 298),,,Luiz Rodrigues Chaves,M,1996-07-06 00:00:00,2017-09-16 00:00:00
2018-10-11,2018-10-12,00:08:06,123,111,10,Encerrado,10,111,123,1,Alterar perfil de usuário,Suporte sem cadastro (ID 111),,,Elaine de Aragao,F,1996-04-13 00:00:00,2019-12-17 00:00:00
2018-10-11,2018-10-18,00:03:46,303,202,11,Encerrado,11,202,303,7,Dúvidas/Outros,Suporte sem cadastro (ID 202),,,Mariana Schwenck Gullo,F,1996-12-15 00:00:00,2019-11-11 00:00:00
2018-10-11,2018-10-11,00:05:47,169,74,4,Encerrado,4,74,169,0,Prazo expirado antes do tempo,Suporte sem cadastro (ID 74),,,Guilherme Nunez,M,1984-09-22 00:00:00,2018-04-06 00:00:00
2018-10-11,2018-10-12,00:07:09,142,302,1,Cancelado,1,302,142,1,Conexão lenta,Suporte sem cadastro (ID 302),,,Flávio Jacques Gamboa Fernandez de Oliveira Netto,M,1995-04-25 00:00:00,2017-04-17 00:00:00
2018-10-11,2018-10-19,00:05:59,217,188,6,Encerrado,6,188,217,8,Recursos não disponíveis,Suporte sem cadastro (ID 188),,,Julia Andrade Gomes,F,1998-08-07 00:00:00,2017-08-18 00:00:00
2018-10-11,2018-10-19,00:07:05,416,10,1,Encerrado,1,10,416,8,Conexão lenta,Beatriz Virginio,F,1986-06-27 00:00:00,Stefan Vargas,M,1990-02-22 00:00:00,2019-03-20 00:00:00
2018-10-12,2018-10-15,00:03:43,77,389,1,Aguardando resposta do usuário,1,389,77,3,Conexão lenta,Suporte sem cadastro (ID 389),,,Carlos Mota,M,1994-05-06 00:00:00,2018-11-03 00:00:00
2018-10-12,2018-10-16,00:02:23,240,111,6,Encerrado,6,111,240,4,Recursos não disponíveis,Suporte sem cadastro (ID 111),,,Leonardo Valença Castro,M,1995-08-25 00:00:00,2018-10-20 00:00:00
2018-10-12,2018-10-15,00:08:57,334,17,4,Cancelado,4,17,334,3,Prazo expirado antes do tempo,Eric Amante,M,1998-08-05 00:00:00,Natalia Morgan Loureiro,F,1983-03-13 00:00:00,2017-06-27 00:00:00
2018-10-12,2018-10-14,00:08:33,35,156,21,Aguardando resposta do usuário,21,156,35,2,Imagem,Suporte sem cadastro (ID 156),,,Audir de Avila Goulart,M,1989-11-06 00:00:00,2019-02-21 00:00:00
2018-10-12,2018-10-14,00:07:09,100,144,1,Cancelado,1,144,100,2,Conexão lenta,Suporte sem cadastro (ID 144),,,Daniel Alvarenga dos Santos,M,1993-08-03 00:00:00,2019-06-20 00:00:00
2018-10-12,2018-10-13,00:04:09,141,20,6,Aguardando resposta do usuário,6,20,141,1,Recursos não disponíveis,Giuseppe Fernandes,M,1997-07-16 00:00:00,Flávio Fontes,M,1981-10-30 00:00:00,2018-09-12 00:00:00
2018-10-12,2018-10-15,00:06:01,440,194,12,Encerrado,12,194,440,3,Emitir certificado,Suporte sem cadastro (ID 194),,,Vitor Cordovil de Maglhães,M,1997-11-24 00:00:00,2017-04-09 00:00:00
2018-10-12,2018-10-15,00:05:05,193,54,18,Cancelado,18,54,193,3,Falha no Word,Suporte sem cadastro (ID 54),,,Joana Guimarães,F,1995-07-28 00:00:00,2019-09-17 00:00:00
2018-10-12,2018-10-12,00:01:16,209,58,17,Encerrado,17,58,209,0,Falha no Excel,Suporte sem cadastro (ID 58),,,João Suzano,M,2000-03-13 00:00:00,2019-12-06 00:00:00
2018-10-12,2018-10-14,00:02:05,177,138,7,Cancelado,7,138,177,2,Excluir usuário,Suporte sem cadastro (ID 138),,,Igor Feijo,M,1991-06-06 00:00:00,2017-07-17 00:00:00
2018-10-12,2018-10-15,00:07:46,399,8,12,Encerrado,12,8,399,3,Emitir certificado,Ary da Silva Costa,M,1984-12-30 00:00:00,Renata Lopes de Oliveira,F,1981-08-20 00:00:00,2018-08-11 00:00:00
2018-10-12,2018-10-19,00:13:28,356,25,17,Encerrado,17,25,356,7,Falha no Excel,Jeferson Ramos,M,1983-06-04 00:00:00,Paulo de Oliveira e Mello     ,M,1980-09-21 00:00:00,2019-12-23 00:00:00
2018-10-12,2018-10-12,00:09:32,85,99,17,Encerrado,17,99,85,0,Falha no Excel,Suporte sem cadastro (ID 99),,,Carolina Gaspar de Mattos      ,F,1987-08-25 00:00:00,2017-05-23 00:00:00
2018-10-13,2018-10-16,00:01:24,125,238,2,Encerrado,2,238,125,3,Problema com login,Suporte sem cadastro (ID 238),,,Elvis Macedo,M,1992-06-12 00:00:00,2018-05-12 00:00:00
2018-10-13,2018-10-13,00:01:28,137,149,6,Cancelado,6,149,137,0,Recursos não disponíveis,Suporte sem cadastro (ID 149),,,Fernanda Santo,F,1984-04-25 00:00:00,2019-01-10 00:00:00
2018-10-13,2018-10-14,00:03:57,408,5,10,Encerrado,10,5,408,1,Alterar perfil de usuário,Ananda Garcia Soares,F,1989-08-24 00:00:00,Rodrigo Funcke,M,1988-03-02 00:00:00,2019-01-06 00:00:00
2018-10-13,2018-10-13,00:06:20,314,147,10,Encerrado,10,147,314,0,Alterar perfil de usuário,Suporte sem cadastro (ID 147),,,Maryanna Ferraz,F,1997-06-17 00:00:00,2018-01-17 00:00:00
2018-10-13,2018-10-13,00:04:52,251,188,2,Encerrado,2,188,251,0,Problema com login,Suporte sem cadastro (ID 188),,,Luca Costa,M,1990-10-31 00:00:00,2019-07-12 00:00:00
2018-10-13,2018-10-17,00:01:40,32,6,6,Encerrado,6,6,32,4,Recursos não disponíveis,Arnôr Penedo,M,1983-04-06 00:00:00,Arthur Vaz,M,1995-12-01 00:00:00,2019-08-23 00:00:00
2018-10-13,2018-10-17,00:11:57,46,139,21,Encerrado,21,139,46,4,Imagem,Suporte sem cadastro (ID 139),,,Bernardo Essaber,M,1984-08-14 00:00:00,2019-11-28 00:00:00
2018-10-13,2018-10-14,00:03:22,401,45,15,Cancelado,15,45,401,1,Página indisponível,Suporte sem cadastro (ID 45),,,Roberta Vaz,F,1996-12-23 00:00:00,2019-04-07 00:00:00
2018-10-13,2018-10-16,00:06:15,164,436,2,Aguardando resposta do usuário,2,436,164,3,Problema com login,Suporte sem cadastro (ID 436),,,Guilherme Araujo Kelly,M,1980-07-03 00:00:00,2017-12-24 00:00:00
2018-10-13,2018-10-13,00:01:15,89,90,17,Aguardando resposta do usuário,17,90,89,0,Falha no Excel,Suporte sem cadastro (ID 90),,,Carolina Monteiro,F,1989-10-21 00:00:00,2018-11-08 00:00:00
2018-10-13,2018-10-14,00:01:59,177,140,3,Encerrado,3,140,177,1,Cancelar usuário,Suporte sem cadastro (ID 140),,,Igor Feijo,M,1991-06-06 00:00:00,2017-07-17 00:00:00
2018-10-14,2018-10-22,00:01:57,11,218,12,Encerrado,12,218,11,8,Emitir certificado,Suporte sem cadastro (ID 218),,,Amanda Ferreira,F,1995-08-12 00:00:00,2018-02-28 00:00:00
2018-10-14,2018-10-16,00:04:07,217,125,9,Encerrado,9,125,217,2,Tempo de resposta,Suporte sem cadastro (ID 125),,,Julia Andrade Gomes,F,1998-08-07 00:00:00,2017-08-18 00:00:00
2018-10-14,2018-10-15,00:06:10,373,82,20,Encerrado,20,82,373,1,Áudio,Suporte sem cadastro (ID 82),,,Pedro Wermelinger Santos,M,1991-07-20 00:00:00,2018-09-05 00:00:00
